STANDARD Sound Level Meter DATA LOGGER SamplingRate:1.0;
31-05-2025,13:11:35, 46.20, dBA
31-05-2025,13:11:36, 46.40, dBA
31-05-2025,13:11:37, 47.90, dBA
31-05-2025,13:11:38, 49.10, dBA
31-05-2025,13:11:39, 46.60, dBA
31-05-2025,13:11:40, 47.40, dBA
31-05-2025,13:11:41, 46.60, dBA
31-05-2025,13:11:42, 46.60, dBA
31-05-2025,13:11:43, 48.10, dBA
31-05-2025,13:11:44, 48.50, dBA
31-05-2025,13:11:45, 48.40, dBA
31-05-2025,13:11:46, 48.30, dBA
31-05-2025,13:11:47, 46.40, dBA
31-05-2025,13:11:48, 45.40, dBA
31-05-2025,13:11:49, 48.20, dBA
31-05-2025,13:11:50, 47.10, dBA
31-05-2025,13:11:51, 48.00, dBA
31-05-2025,13:11:52, 46.70, dBA
31-05-2025,13:11:53, 47.30, dBA
31-05-2025,13:11:54, 50.50, dBA
31-05-2025,13:11:55, 52.30, dBA
31-05-2025,13:11:56, 51.20, dBA
31-05-2025,13:11:57, 49.50, dBA
31-05-2025,13:11:58, 48.00, dBA
31-05-2025,13:11:59, 48.00, dBA
31-05-2025,13:12:00, 47.20, dBA
31-05-2025,13:12:01, 47.50, dBA
31-05-2025,13:12:02, 48.40, dBA
31-05-2025,13:12:03, 49.50, dBA
31-05-2025,13:12:04, 48.00, dBA
31-05-2025,13:12:05, 48.30, dBA
31-05-2025,13:12:06, 47.60, dBA
31-05-2025,13:12:07, 47.50, dBA
31-05-2025,13:12:08, 49.10, dBA
31-05-2025,13:12:09, 50.30, dBA
31-05-2025,13:12:10, 48.40, dBA
31-05-2025,13:12:11, 48.80, dBA
31-05-2025,13:12:12, 49.30, dBA
31-05-2025,13:12:13, 49.90, dBA
31-05-2025,13:12:14, 49.00, dBA
31-05-2025,13:12:15, 49.00, dBA
31-05-2025,13:12:16, 48.10, dBA
31-05-2025,13:12:17, 48.50, dBA
31-05-2025,13:12:18, 49.10, dBA
31-05-2025,13:12:19, 49.70, dBA
31-05-2025,13:12:20, 50.60, dBA
31-05-2025,13:12:21, 51.80, dBA
31-05-2025,13:12:22, 52.30, dBA
31-05-2025,13:12:23, 52.00, dBA
31-05-2025,13:12:24, 52.40, dBA
31-05-2025,13:12:25, 54.40, dBA
31-05-2025,13:12:26, 52.40, dBA
31-05-2025,13:12:27, 53.00, dBA
31-05-2025,13:12:28, 52.50, dBA
31-05-2025,13:12:29, 53.00, dBA
31-05-2025,13:12:30, 50.20, dBA
31-05-2025,13:12:31, 48.40, dBA
31-05-2025,13:12:32, 49.90, dBA
31-05-2025,13:12:33, 50.60, dBA
31-05-2025,13:12:34, 50.60, dBA
31-05-2025,13:12:35, 50.20, dBA
31-05-2025,13:12:36, 51.70, dBA
31-05-2025,13:12:37, 52.30, dBA
31-05-2025,13:12:38, 51.00, dBA
31-05-2025,13:12:39, 48.90, dBA
31-05-2025,13:12:40, 48.80, dBA
31-05-2025,13:12:41, 49.90, dBA
31-05-2025,13:12:42, 52.10, dBA
31-05-2025,13:12:43, 52.90, dBA
31-05-2025,13:12:44, 53.00, dBA
31-05-2025,13:12:45, 52.60, dBA
31-05-2025,13:12:46, 54.60, dBA
31-05-2025,13:12:47, 52.50, dBA
31-05-2025,13:12:48, 49.90, dBA
31-05-2025,13:12:49, 50.80, dBA
31-05-2025,13:12:50, 51.70, dBA
31-05-2025,13:12:51, 51.30, dBA
31-05-2025,13:12:52, 52.10, dBA
31-05-2025,13:12:53, 49.90, dBA
31-05-2025,13:12:54, 52.00, dBA
31-05-2025,13:12:55, 51.40, dBA
31-05-2025,13:12:56, 53.30, dBA
31-05-2025,13:12:57, 49.70, dBA
31-05-2025,13:12:58, 49.50, dBA
31-05-2025,13:12:59, 51.00, dBA
31-05-2025,13:13:00, 49.70, dBA
31-05-2025,13:13:01, 49.70, dBA
31-05-2025,13:13:02, 49.10, dBA
31-05-2025,13:13:03, 48.50, dBA
31-05-2025,13:13:04, 49.00, dBA
31-05-2025,13:13:05, 52.60, dBA
31-05-2025,13:13:06, 55.60, dBA
31-05-2025,13:13:07, 54.70, dBA
31-05-2025,13:13:08, 58.70, dBA
31-05-2025,13:13:09, 58.10, dBA
31-05-2025,13:13:10, 59.30, dBA
31-05-2025,13:13:11, 60.60, dBA
31-05-2025,13:13:12, 60.90, dBA
31-05-2025,13:13:13, 57.70, dBA
31-05-2025,13:13:14, 57.70, dBA
31-05-2025,13:13:15, 56.60, dBA
31-05-2025,13:13:16, 53.70, dBA
31-05-2025,13:13:17, 54.10, dBA
31-05-2025,13:13:18, 54.10, dBA
31-05-2025,13:13:19, 57.90, dBA
31-05-2025,13:13:20, 55.20, dBA
31-05-2025,13:13:21, 53.00, dBA
31-05-2025,13:13:22, 52.10, dBA
31-05-2025,13:13:23, 54.20, dBA
31-05-2025,13:13:24, 54.90, dBA
31-05-2025,13:13:25, 52.10, dBA
31-05-2025,13:13:26, 54.40, dBA
31-05-2025,13:13:27, 55.80, dBA
31-05-2025,13:13:28, 54.00, dBA
31-05-2025,13:13:29, 51.90, dBA
31-05-2025,13:13:30, 53.40, dBA
31-05-2025,13:13:31, 53.00, dBA
31-05-2025,13:13:32, 53.20, dBA
31-05-2025,13:13:33, 50.30, dBA
31-05-2025,13:13:34, 52.60, dBA
31-05-2025,13:13:35, 58.40, dBA
31-05-2025,13:13:36, 56.70, dBA
31-05-2025,13:13:37, 55.30, dBA
31-05-2025,13:13:38, 56.60, dBA
31-05-2025,13:13:39, 57.90, dBA
31-05-2025,13:13:40, 52.60, dBA
31-05-2025,13:13:41, 50.80, dBA
31-05-2025,13:13:42, 53.70, dBA
31-05-2025,13:13:43, 50.90, dBA
31-05-2025,13:13:44, 53.70, dBA
31-05-2025,13:13:45, 53.40, dBA
31-05-2025,13:13:46, 51.70, dBA
31-05-2025,13:13:47, 49.80, dBA
31-05-2025,13:13:48, 49.60, dBA
31-05-2025,13:13:49, 49.70, dBA
31-05-2025,13:13:50, 49.10, dBA
31-05-2025,13:13:51, 50.60, dBA
31-05-2025,13:13:52, 49.90, dBA
31-05-2025,13:13:53, 50.10, dBA
31-05-2025,13:13:54, 49.90, dBA
31-05-2025,13:13:55, 50.40, dBA
31-05-2025,13:13:56, 49.10, dBA
31-05-2025,13:13:57, 51.10, dBA
31-05-2025,13:13:58, 48.90, dBA
31-05-2025,13:13:59, 48.60, dBA
31-05-2025,13:14:00, 47.70, dBA
31-05-2025,13:14:01, 47.80, dBA
31-05-2025,13:14:02, 49.60, dBA
31-05-2025,13:14:03, 47.30, dBA
31-05-2025,13:14:04, 46.60, dBA
31-05-2025,13:14:05, 49.50, dBA
31-05-2025,13:14:06, 48.50, dBA
31-05-2025,13:14:07, 47.50, dBA
31-05-2025,13:14:08, 46.80, dBA
31-05-2025,13:14:09, 47.80, dBA
31-05-2025,13:14:10, 48.40, dBA
31-05-2025,13:14:11, 48.10, dBA
31-05-2025,13:14:12, 46.80, dBA
31-05-2025,13:14:13, 49.40, dBA
31-05-2025,13:14:14, 50.70, dBA
31-05-2025,13:14:15, 48.70, dBA
31-05-2025,13:14:16, 47.60, dBA
31-05-2025,13:14:17, 49.80, dBA
31-05-2025,13:14:18, 48.40, dBA
31-05-2025,13:14:19, 48.30, dBA
31-05-2025,13:14:20, 49.80, dBA
31-05-2025,13:14:21, 48.10, dBA
31-05-2025,13:14:22, 48.70, dBA
31-05-2025,13:14:23, 48.90, dBA
31-05-2025,13:14:24, 50.40, dBA
31-05-2025,13:14:25, 55.00, dBA
31-05-2025,13:14:26, 53.60, dBA
31-05-2025,13:14:27, 51.80, dBA
31-05-2025,13:14:28, 49.20, dBA
31-05-2025,13:14:29, 48.60, dBA
31-05-2025,13:14:30, 49.70, dBA
31-05-2025,13:14:31, 49.50, dBA
31-05-2025,13:14:32, 47.90, dBA
31-05-2025,13:14:33, 47.40, dBA
31-05-2025,13:14:34, 47.80, dBA
31-05-2025,13:14:35, 47.90, dBA
31-05-2025,13:14:36, 49.50, dBA
31-05-2025,13:14:37, 50.50, dBA
31-05-2025,13:14:38, 49.10, dBA
31-05-2025,13:14:39, 48.70, dBA
31-05-2025,13:14:40, 47.90, dBA
31-05-2025,13:14:41, 47.60, dBA
31-05-2025,13:14:42, 47.80, dBA
31-05-2025,13:14:43, 48.50, dBA
31-05-2025,13:14:44, 49.50, dBA
31-05-2025,13:14:45, 49.10, dBA
31-05-2025,13:14:46, 47.00, dBA
31-05-2025,13:14:47, 48.90, dBA
31-05-2025,13:14:48, 49.90, dBA
31-05-2025,13:14:49, 49.90, dBA
31-05-2025,13:14:50, 47.30, dBA
31-05-2025,13:14:51, 51.00, dBA
31-05-2025,13:14:52, 48.30, dBA
31-05-2025,13:14:53, 47.00, dBA
31-05-2025,13:14:54, 47.30, dBA
31-05-2025,13:14:55, 48.20, dBA
31-05-2025,13:14:56, 47.60, dBA
31-05-2025,13:14:57, 50.50, dBA
31-05-2025,13:14:58, 51.50, dBA
31-05-2025,13:14:59, 53.00, dBA
31-05-2025,13:15:00, 56.00, dBA
31-05-2025,13:15:01, 49.20, dBA
